ID;Age;Income;DaysWithoutFrequency;LifetimeValue;NumberOfFrequencies;AttendedClasses;AllowedWeeklyVisitsBySLA;AllowedNumberOfVisitsBySLA;RealNumberOfVisits;NumberOfRenewals;NumberOfReferences;LastPeriodDuration;Recency;EnrollmentDuration_semesters;Monetary;Frequency;Gender;UseByTime;AthleticsActivities;WaterActivities;FitnessActivities;DanceActivities;TeamActivities;RacketActivities;CombatActivities;NatureActivities;SpecialActivities;OtherActivities;HasReferences;Dropout;R_Score;F_Score;M_Score;RFM_Segment;RFM_Score;RFM_Score_Labels
10114;29;2800.0;53;111.4;7.0;0;7.0;60.97;2;0;0;364;533;0.67;166.26865671641792;10.44776119402985;0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;3;3;4;334;10;Medium Value
10115;21;1610.0;43;301.2;43.0;0;7.0;60.97;2;2;0;183;735;4.33;69.56120092378752;9.930715935334872;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;2;1;321;6;Low Value
10116;44;4010.0;161;61.6;8.0;0;7.0;28.98;0;1;0;180;1667;1.17;52.649572649572654;6.837606837606838;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;1;121;4;Low Value
10117;39;3570.0;5;110.1;15.0;0;7.0;49.0;16;0;0;365;1372;0.33;333.6363636363636;45.45454545454545;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;5;5;155;11;Medium Value
10118;3;0.0;337;454.42;11.0;11;2.0;17.42;0;2;0;183;355;2.83;160.57243816254416;3.8869257950530036;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;1;4;414;9;Medium Value
10119;33;2960.0;11;101.5;19.0;0;7.0;25.97;6;0;0;180;153;0.67;151.49253731343282;28.35820895522388;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;5;4;454;13;High Value
10120;20;1800.0;103;114.85;21.0;0;7.0;28.98;8;1;0;180;1609;1.17;98.16239316239316;17.94871794871795;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;4;2;142;7;Low Value
10121;5;0.0;6;513.6;67.0;59;2.0;4.58;3;2;0;183;6;2.67;192.35955056179776;25.0936329588015;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;4;5;545;14;High Value
10123;22;2370.0;83;171.2;17.0;12;1.0;8.71;1;1;0;364;1589;1.83;93.551912568306;9.289617486338797;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;2;122;5;Low Value
10124;2;0.0;10;243.4;16.0;13;2.0;10.86;2;2;0;180;271;1.5;162.26666666666668;10.666666666666666;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;3;4;434;11;Medium Value
10125;23;2690.0;39;45.1;1.0;0;7.0;38.99;1;0;0;180;212;1.33;33.909774436090224;0.7518796992481203;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;4;1;1;411;6;Low Value
10126;53;5700.0;43;468.4;34.0;37;2.0;17.72;3;1;0;183;94;2.17;215.85253456221199;15.668202764976959;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;5;4;5;545;14;High Value
10127;21;1520.0;91;165.2;28.0;0;7.0;30.03;2;2;0;180;884;3.0;55.06666666666666;9.333333333333334;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;2;1;321;6;Low Value
10128;32;2800.0;40;188.6;19.0;19;2.0;17.42;5;0;0;364;885;1.0;188.6;19.0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;4;5;345;12;High Value
10129;29;2610.0;266;402.3;37.0;0;7.0;60.97;1;1;0;364;1088;3.5;114.94285714285715;10.571428571428571;1;1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;3;3;233;8;Medium Value
10130;40;5600.0;55;606.37;149.0;7;7.0;60.97;2;2;0;183;754;2.67;227.10486891385767;55.80524344569289;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;3;5;5;355;13;High Value
10131;19;1060.0;153;43.6;1.0;0;7.0;28.98;1;1;0;180;1659;1.0;43.6;1.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;111;3;Low Value
10132;21;1350.0;286;71.2;10.0;0;7.0;28.98;1;1;0;364;1792;1.83;38.90710382513661;5.46448087431694;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;1;121;4;Low Value
10133;21;2340.0;9;38.5;3.0;0;7.0;28.0;3;0;0;180;212;0.17;226.4705882352941;17.64705882352941;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;4;5;445;13;High Value
10134;21;1530.0;52;116.6;4.0;0;7.0;60.97;3;0;0;365;1262;1.67;69.82035928143712;2.3952095808383236;1;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;1;1;211;4;Low Value
10135;22;1900.0;34;541.8;79.0;73;2.0;17.42;6;3;0;365;1220;3.83;141.4621409921671;20.626631853785902;1;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;2;4;3;243;9;Medium Value
10136;57;4970.0;66;138.35;8.0;0;7.0;60.97;0;0;0;364;728;0.67;206.49253731343282;11.940298507462686;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;3;5;335;11;Medium Value
10137;29;2900.0;60;227.2;16.0;10;7.0;59.01;0;2;0;180;1025;2.33;97.5107296137339;6.866952789699571;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;2;2;222;6;Low Value
10138;21;1900.0;46;128.6;18.0;0;7.0;60.97;4;1;0;183;769;1.5;85.73333333333333;12.0;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;3;2;332;8;Medium Value
10139;52;6510.0;36;206.2;18.0;0;7.0;52.01;3;1;0;183;36;1.5;137.46666666666667;12.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;3;3;533;11;Medium Value
10141;32;4060.0;12;79.2;6.0;0;7.0;35.98;3;0;0;180;154;0.83;95.42168674698796;7.228915662650603;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;2;2;422;8;Medium Value
10142;2;0.0;5;780.6;39.0;36;2.0;17.42;5;2;0;183;5;3.33;234.4144144144144;11.711711711711711;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;3;5;535;13;High Value
10143;38;3880.0;27;50.7;1.0;0;7.0;38.01;1;0;0;364;141;0.33;153.63636363636363;3.0303030303030303;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;1;4;414;9;Medium Value
10144;19;1300.0;15;197.2;20.0;0;7.0;30.03;2;1;0;183;1107;2.33;84.63519313304721;8.583690987124463;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;2;2;222;6;Low Value
10146;5;0.0;0;233.6;16.0;10;2.0;17.72;5;0;0;365;1368;0.83;281.44578313253015;19.27710843373494;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;4;5;145;10;Medium Value
10147;41;4490.0;84;120.2;3.0;0;2.0;17.42;0;0;0;180;226;0.67;179.40298507462686;4.477611940298507;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;1;4;414;9;Medium Value
10148;45;5020.0;94;2155.9;146.0;4;7.0;60.97;0;5;0;183;94;8.83;244.1562853907135;16.534541336353342;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;5;4;5;545;14;High Value
10150;29;3010.0;90;88.6;2.0;0;7.0;60.97;0;0;0;364;752;0.67;132.23880597014923;2.9850746268656714;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;1;3;313;7;Low Value
10151;38;5050.0;2;406.1;48.0;0;7.0;60.97;10;0;0;365;1189;1.83;221.91256830601094;26.229508196721312;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;5;5;255;12;High Value
10152;22;2490.0;40;38.6;3.0;0;7.0;48.02;3;0;0;365;1436;0.33;116.96969696969697;9.09090909090909;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;3;123;6;Low Value
10154;39;1620.0;93;148.6;8.0;6;1.0;8.71;0;2;0;364;740;0.83;179.03614457831324;9.63855421686747;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;2;4;324;9;Medium Value
10155;18;1610.0;305;733.7;49.0;49;4.0;34.84;0;3;0;364;1098;4.17;175.94724220623502;11.750599520383693;0;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;3;4;234;9;Medium Value
10156;37;2176.851112764662;11;41.6;1.0;1;2.0;4.58;1;0;0;181;1319;0.17;244.70588235294116;5.88235294117647;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;2;5;225;9;Medium Value
10157;24;2090.0;33;446.2;120.0;0;7.0;62.02;10;1;0;365;1220;3.67;121.58038147138964;32.69754768392371;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;5;3;253;10;Medium Value
10158;64;2176.851112764662;88;185.6;24.0;24;2.0;17.14;0;0;0;181;1377;1.17;158.63247863247864;20.512820512820515;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;4;4;144;9;Medium Value
10159;26;1960.0;54;43.6;9.0;0;7.0;30.03;8;0;0;364;847;0.5;87.2;18.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;4;2;342;9;Medium Value
10160;31;3430.0;265;83.6;3.0;0;7.0;30.03;3;2;0;183;1058;2.0;41.8;1.5;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;1;1;211;4;Low Value
10161;27;2020.0;1603;109.7;10.0;7;2.0;17.72;0;4;0;364;1834;9.17;11.962922573609596;1.0905125408942202;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;111;3;Low Value
10162;24;2170.0;89;158.2;20.0;0;7.0;28.98;1;1;0;364;1597;2.17;72.90322580645162;9.216589861751153;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;2;122;5;Low Value
10163;23;1820.0;12;173.8;48.0;0;7.0;60.97;20;3;0;364;126;4.33;40.13856812933025;11.085450346420323;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;5;3;1;531;9;Medium Value
10164;13;0.0;94;1120.1;144.0;99;6.0;52.26;0;2;0;183;457;4.33;258.6836027713626;33.25635103926097;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;5;5;455;14;High Value
10166;51;2120.0;318;399.2;6.0;5;2.0;17.42;0;2;0;180;1826;2.17;183.963133640553;2.7649769585253456;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;5;115;7;Low Value
10167;3;0.0;10;758.3;62.0;64;2.0;17.42;9;3;0;364;467;4.33;175.12702078521937;14.318706697459584;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;3;4;434;11;Medium Value
10168;24;2630.0;27;157.3;27.0;0;7.0;35.98;8;0;0;180;288;1.0;157.3;27.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;5;4;454;13;High Value
10169;25;1820.0;9;266.1;82.0;0;7.0;60.97;5;0;0;365;1196;1.67;159.34131736526948;49.10179640718563;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;5;4;254;11;Medium Value
10170;20;1640.0;56;47.6;2.0;0;7.0;60.97;1;0;0;365;1452;0.5;95.2;4.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;2;112;4;Low Value
10172;2;0.0;53;177.1;1.0;1;1.0;8.71;1;1;0;364;1559;1.0;177.1;1.0;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;4;114;6;Low Value
10173;24;1930.0;47;107.6;16.0;0;7.0;59.99;2;0;0;181;1352;0.83;129.63855421686748;19.27710843373494;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;4;3;143;8;Medium Value
10174;53;5870.0;21;65.2;8.0;0;7.0;59.99;10;0;0;364;113;0.5;130.4;16.0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;5;4;3;543;12;High Value
10175;69;5780.0;88;166.6;14.0;0;7.0;62.02;0;0;0;365;1428;0.83;200.72289156626508;16.867469879518072;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;4;5;145;10;Medium Value
10176;23;2360.0;8;146.5;45.0;0;7.0;60.97;18;0;0;364;122;0.83;176.50602409638554;54.21686746987952;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;5;5;4;554;14;High Value
10177;44;2960.0;19;1164.38;37.0;24;1.0;8.71;4;4;0;183;19;8.5;136.9858823529412;4.352941176470588;0;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;1;3;513;9;Medium Value
10178;31;2960.0;38;194.6;48.0;0;7.0;60.97;8;0;0;181;1282;1.33;146.3157894736842;36.090225563909776;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;5;4;254;11;Medium Value
10179;21;1900.0;5;118.1;6.0;6;4.0;17.16;4;1;0;183;5;2.5;47.239999999999995;2.4;0;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;1;1;511;7;Low Value
10180;20;1570.0;12;109.1;18.0;5;2.0;16.28;5;2;0;183;12;3.33;32.76276276276276;5.405405405405405;1;0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;2;1;521;8;Medium Value
10181;42;4580.0;3;889.2;270.0;35;7.0;60.97;15;3;0;183;3;4.67;190.40685224839402;57.815845824411134;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;5;5;555;15;High Value
10182;55;5600.0;1;185.2;62.0;0;7.0;60.97;22;1;0;364;1;1.33;139.24812030075185;46.616541353383454;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;5;5;3;553;13;High Value
10183;23;2760.0;31;51.7;1.0;0;7.0;44.03;1;2;0;364;321;1.5;34.46666666666667;0.6666666666666666;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;1;1;411;6;Low Value
10184;31;2990.0;46;83.6;13.0;0;7.0;60.97;3;0;0;365;1442;0.67;124.77611940298506;19.402985074626866;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;4;3;143;8;Medium Value
10185;20;1390.0;211;281.0;72.0;0;7.0;38.01;9;2;0;180;211;4.5;62.44444444444444;16.0;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;4;4;1;441;9;Medium Value
10186;34;3340.0;62;133.6;27.0;0;7.0;60.97;6;1;0;364;1568;1.17;114.1880341880342;23.076923076923077;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;4;3;143;8;Medium Value
10187;29;1720.0;307;45.1;2.0;0;7.0;28.98;2;2;0;180;1701;1.83;24.6448087431694;1.0928961748633879;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;111;3;Low Value
10188;31;1880.0;0;795.2;53.0;0;7.0;60.97;1;1;0;364;457;3.67;216.6757493188011;14.44141689373297;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;3;5;435;12;High Value
10189;11;0.0;25;425.4;54.0;48;4.0;34.84;12;0;0;364;139;1.67;254.7305389221557;32.33532934131737;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;5;5;455;14;High Value
10190;22;2000.0;52;136.1;28.0;0;7.0;60.97;6;0;0;364;532;1.33;102.33082706766916;21.052631578947366;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;4;2;342;9;Medium Value
10191;27;2240.0;48;130.4;18.0;0;7.0;60.97;2;0;0;180;589;0.83;157.10843373493978;21.686746987951807;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;4;4;344;11;Medium Value
10192;35;3420.0;197;500.37;30.0;0;7.0;60.97;0;2;0;364;616;3.5;142.96285714285713;8.571428571428571;1;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;2;3;323;8;Medium Value
10193;22;1440.0;42;148.6;13.0;0;7.0;60.97;4;0;0;365;1252;0.83;179.03614457831324;15.66265060240964;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;2;4;4;244;10;Medium Value
10194;23;3040.0;40;103.4;8.0;0;7.0;60.97;2;0;0;365;1227;0.83;124.57831325301206;9.63855421686747;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;2;2;3;223;7;Low Value
10195;31;3730.0;66;79.5;1.0;0;7.0;60.97;0;0;0;183;1123;0.5;159.0;2.0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;2;1;4;214;7;Low Value
10196;22;1850.0;311;55.2;7.0;0;7.0;28.98;3;1;0;183;1818;2.17;25.43778801843318;3.2258064516129035;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;111;3;Low Value
10197;27;2000.0;22;115.1;20.0;11;1.0;8.71;2;1;0;183;40;1.33;86.54135338345864;15.037593984962406;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;5;3;2;532;10;Medium Value
10198;1;0.0;33;491.55;19.0;16;2.0;14.86;3;1;0;183;33;2.33;210.9656652360515;8.15450643776824;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;2;5;525;12;High Value
10199;19;1790.0;76;67.5;5.0;0;7.0;41.02;0;0;0;180;218;0.5;135.0;10.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;2;3;423;9;Medium Value
10200;31;2840.0;22;174.85;22.0;0;7.0;30.03;3;0;0;180;918;1.33;131.46616541353382;16.541353383458645;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;4;3;343;10;Medium Value
10201;41;4270.0;6;295.2;21.0;0;7.0;62.02;5;2;0;365;1346;2.33;126.69527896995707;9.012875536480687;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;3;123;6;Low Value
10203;24;1430.0;293;53.2;4.0;0;7.0;28.98;4;1;0;183;1799;1.83;29.071038251366122;2.1857923497267757;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;111;3;Low Value
10204;31;2860.0;48;120.2;35.0;1;7.0;62.02;7;1;0;183;99;0.83;144.81927710843374;42.16867469879518;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;5;5;4;554;14;High Value
10205;23;770.0;43;100.0;32.0;0;7.0;60.97;7;0;0;180;584;1.33;75.18796992481202;24.06015037593985;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;4;2;342;9;Medium Value
10206;11;0.0;1;1253.2;38.0;35;4.0;34.28;6;4;0;183;1;8.33;150.44417767106845;4.561824729891956;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;1;4;514;10;Medium Value
10207;2;0.0;38;361.8;18.0;18;2.0;17.42;3;1;0;183;362;1.67;216.64670658682635;10.778443113772456;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;3;5;435;12;High Value
10208;52;5010.0;136;545.8;29.0;29;4.0;34.84;0;1;0;183;1564;2.5;218.32;11.6;0;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;3;5;135;9;Medium Value
10209;21;1900.0;5;121.1;15.0;8;7.0;60.97;9;0;0;180;546;1.17;103.5042735042735;12.820512820512821;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;3;2;332;8;Medium Value
10210;24;1770.0;34;211.8;57.0;0;7.0;49.0;3;1;0;183;1490;2.17;97.60368663594471;26.267281105990783;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;5;2;152;8;Medium Value
10211;19;2100.0;52;29.6;1.0;0;7.0;59.01;1;0;0;181;1326;0.33;89.6969696969697;3.0303030303030303;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;1;2;212;5;Low Value
10212;41;4100.0;89;392.2;31.0;0;7.0;30.03;0;1;0;183;1200;2.17;180.7373271889401;14.285714285714286;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;3;4;234;9;Medium Value
10213;30;3430.0;43;503.6;83.0;0;7.0;35.0;4;2;0;364;135;2.83;177.9505300353357;29.328621908127207;0;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;5;4;454;13;High Value
10214;18;1920.0;58;111.6;8.0;0;7.0;60.97;1;0;0;183;1472;0.67;166.56716417910445;11.940298507462686;0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;1;3;4;134;8;Medium Value
10215;23;2070.0;151;399.4;27.0;24;7.0;56.98;0;3;0;183;874;6.33;63.09636650868878;4.265402843601896;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;3;1;1;311;5;Low Value
10216;48;3580.0;52;268.6;19.0;0;7.0;59.01;2;2;0;180;624;1.83;146.775956284153;10.382513661202186;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;3;3;4;334;10;Medium Value
10217;69;4120.0;42;970.6;383.0;0;7.0;62.02;10;3;0;183;93;5.5;176.47272727272727;69.63636363636364;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;5;5;4;554;14;High Value
10218;22;2310.0;34;106.9;36.0;0;7.0;60.97;10;0;0;364;324;0.83;128.7951807228916;43.373493975903614;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;5;3;453;12;High Value
10219;16;0.0;0;346.5;98.0;57;6.0;52.26;33;1;0;183;0;1.33;260.52631578947364;73.68421052631578;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;5;5;555;15;High Value
10220;32;2960.0;8;210.4;19.0;3;7.0;60.97;7;0;0;180;181;1.17;179.82905982905984;16.239316239316242;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;4;4;444;12;High Value
10221;19;1530.0;119;353.6;31.0;18;2.0;17.42;0;2;0;364;912;2.0;176.8;15.5;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;3;4;334;10;Medium Value
10222;6;0.0;24;172.9;15.0;16;2.0;17.42;6;1;0;183;348;1.17;147.7777777777778;12.820512820512821;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;3;4;434;11;Medium Value
10223;51;5640.0;41;1198.6;138.0;134;2.0;17.42;3;5;0;364;41;10.5;114.15238095238094;13.142857142857142;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;3;3;533;11;Medium Value
10224;7;0.0;17;836.6;107.0;91;2.0;11.72;6;3;0;183;371;5.33;156.96060037523452;20.075046904315197;1;0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;4;4;444;12;High Value
10226;10;0.0;5;1331.55;65.0;47;1.0;8.71;4;3;0;183;5;6.17;215.81037277147487;10.53484602917342;0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;5;3;5;535;13;High Value
10228;38;3960.0;1303;98.5;9.0;0;7.0;31.99;0;4;0;183;1657;7.5;13.133333333333333;1.2;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;111;3;Low Value
10229;35;3740.0;6;475.0;59.0;19;1.0;8.71;8;2;0;364;463;2.83;167.84452296819788;20.848056537102472;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;4;4;444;12;High Value
10230;26;2250.0;84;389.5;46.0;0;7.0;60.97;1;3;0;364;541;4.17;93.4052757793765;11.031175059952039;1;1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;3;2;332;8;Medium Value
10231;23;1610.0;60;143.6;20.0;0;7.0;62.02;1;0;0;364;691;0.83;173.0120481927711;24.096385542168676;1;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;3;4;4;344;11;Medium Value
10232;21;1240.0;20;80.5;15.0;0;7.0;32.97;2;1;0;183;38;1.0;80.5;15.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;5;3;2;532;10;Medium Value
10233;72;5590.0;14;1221.76;166.0;1;7.0;17.01;2;5;0;183;14;9.17;133.23446019629225;18.102508178844058;0;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;4;3;543;12;High Value
